user_id,age_group,city_tier,subscription_date,subscription_plan,last_active_date,plan_change_date,new_subscription_plan
UIDJSd65dd5263fd,35-44,Tier 2,2024-11-13,Free,2024-12-05,Inactive,None
UIDJSd65f7d83f0c,18-24,Tier 3,2024-04-18,Free,Inactive,Inactive,None
UIDJSd660ba19711,35-44,Tier 1,2024-11-25,Free,2024-12-18,Inactive,None
UIDJSd6637b3c787,35-44,Tier 2,2024-11-05,Free,Inactive,2024-12-05,VIP
UIDJSd6639ad6763,18-24,Tier 3,2024-10-27,VIP,2024-12-19,Inactive,None
UIDJSd6650e19ba7,18-24,Tier 1,2024-03-07,Free,Inactive,Inactive,None
UIDJSd6670bd36a7,25-34,Tier 1,2024-07-13,Free,2024-08-30,Inactive,None
UIDJSd667d9abe58,25-34,Tier 1,2024-06-23,VIP,Inactive,Inactive,None
UIDJSd66924f46e5,45+,Tier 1,2024-06-14,Free,Inactive,Inactive,None
UIDJSd66b72b5d48,45+,Tier 2,2024-02-10,VIP,Inactive,2024-09-10,Premium
UIDJSd66b759eb64,25-34,Tier 1,2024-11-05,Premium,Inactive,Inactive,None
UIDJSd66cecc9e25,25-34,Tier 2,2024-02-16,Premium,Inactive,Inactive,None
UIDJSd66f5ce4ec6,25-34,Tier 3,2024-07-13,Free,Inactive,Inactive,None
UIDJSd66f98863b6,25-34,Tier 1,2024-02-28,VIP,Inactive,2024-06-28,Free
UIDJSd66fa2ab1c8,25-34,Tier 1,2024-03-19,VIP,Inactive,Inactive,None
UIDJSd6722ecc35c,25-34,Tier 3,2024-09-01,Free,2024-10-07,Inactive,None
UIDJSd672792ac21,18-24,Tier 1,2024-10-31,VIP,Inactive,2024-12-31,Free
UIDJSd6753362f51,25-34,Tier 1,2024-09-21,VIP,Inactive,Inactive,None
UIDJSd6782d4a195,25-34,Tier 2,2024-02-08,Free,2024-04-02,Inactive,None
UIDJSd6798dd7e04,45+,Tier 1,2024-03-26,VIP,Inactive,Inactive,None
UIDJSd67a05c81bf,18-24,Tier 2,2024-06-30,VIP,Inactive,Inactive,None
UIDJSd67b2ab8678,25-34,Tier 2,2024-01-22,VIP,Inactive,Inactive,None
UIDJSd67bfb4290e,35-44,Tier 2,2024-11-17,VIP,Inactive,Inactive,None
UIDJSd67db118ef4,35-44,Tier 1,2024-11-09,Free,Inactive,Inactive,None
UIDJSd6800aec79b,25-34,Tier 1,2024-01-15,VIP,Inactive,2024-03-15,Premium
UIDJSd681ed3102c,18-24,Tier 2,2024-03-29,Free,Inactive,Inactive,None
UIDJSd6822c441b9,18-24,Tier 2,2024-04-01,VIP,Inactive,2024-12-01,Free
UIDJSd687d0716ed,45+,Tier 1,2024-10-04,VIP,2024-10-29,Inactive,None
UIDJSd688b4ce670,25-34,Tier 3,2024-01-01,VIP,Inactive,Inactive,None
UIDJSd6898f15645,35-44,Tier 1,2024-11-05,Premium,Inactive,Inactive,None
UIDJSd68d64f542c,45+,Tier 2,2024-10-11,VIP,2024-12-02,Inactive,None
UIDJSd690d524485,18-24,Tier 1,2024-03-18,VIP,Inactive,2024-09-18,Free
UIDJSd6919b854f2,25-34,Tier 1,2024-09-23,Premium,Inactive,Inactive,None
UIDJSd694e5856dc,35-44,Tier 1,2024-05-24,Free,Inactive,2024-06-24,VIP
UIDJSd6951695114,35-44,Tier 1,2024-03-24,Premium,Inactive,Inactive,None
UIDJSd695a09cb46,25-34,Tier 3,2024-05-19,VIP,Inactive,Inactive,None
UIDJSd6979dd8061,25-34,Tier 2,2024-11-11,VIP,Inactive,Inactive,None
UIDJSd698650fbfc,25-34,Tier 1,2024-06-23,VIP,2024-08-01,Inactive,None
UIDJSd6989ebe709,25-34,Tier 2,2024-04-07,Free,Inactive,Inactive,None
UIDJSd699da2ad49,18-24,Tier 2,2024-09-14,Free,Inactive,Inactive,None
UIDJSd69aac72e47,45+,Tier 1,2024-05-23,Premium,Inactive,Inactive,None
UIDJSd69cd9eae93,25-34,Tier 1,2024-09-26,VIP,Inactive,Inactive,None
UIDJSd69dfca2254,18-24,Tier 3,2024-06-26,Free,2024-08-04,Inactive,None
UIDJSd69fa99b6d4,18-24,Tier 1,2024-08-18,Premium,Inactive,Inactive,None
UIDJSd6a03bccc9c,25-34,Tier 1,2024-07-07,Premium,Inactive,Inactive,None
UIDJSd6a0f6a35a0,25-34,Tier 1,2024-11-03,VIP,Inactive,2024-12-03,Premium
UIDJSd6a21f05e97,25-34,Tier 1,2024-07-28,Premium,Inactive,Inactive,None
UIDJSd6a284eddbc,35-44,Tier 3,2024-09-12,VIP,Inactive,Inactive,None
UIDJSd6a2c280563,18-24,Tier 1,2024-08-08,VIP,Inactive,2024-11-08,Free
UIDJSd6a3e7ce9c0,18-24,Tier 2,2024-02-26,VIP,Inactive,2024-10-26,Free
UIDJSd6a4acdf766,45+,Tier 1,2024-05-28,Premium,Inactive,Inactive,None
UIDJSd6a4bb4cb01,35-44,Tier 3,2024-07-21,VIP,2024-09-17,Inactive,None
UIDJSd6ab8bad4e3,45+,Tier 1,2024-07-20,VIP,Inactive,Inactive,None
UIDJSd6ad194a7fc,25-34,Tier 2,2024-09-29,VIP,2024-11-22,Inactive,None
UIDJSd6aec32b14b,25-34,Tier 2,2024-02-24,Free,Inactive,2024-05-24,VIP
UIDJSd6afae4e6bb,18-24,Tier 2,2024-02-26,VIP,Inactive,Inactive,None
UIDJSd6b05bded38,18-24,Tier 3,2024-03-09,VIP,Inactive,Inactive,None
UIDJSd6b07225ffa,35-44,Tier 1,2024-02-01,Premium,Inactive,Inactive,None
UIDJSd6b18cea1e3,25-34,Tier 3,2024-09-08,VIP,Inactive,Inactive,None
UIDJSd6b300eddab,25-34,Tier 2,2024-04-12,VIP,Inactive,Inactive,None
UIDJSd6b7ee382cc,18-24,Tier 1,2024-06-27,Premium,Inactive,Inactive,None
UIDJSd6baf26732f,25-34,Tier 1,2024-05-24,Premium,Inactive,Inactive,None
UIDJSd6bb0d7929f,18-24,Tier 1,2024-04-30,Premium,Inactive,Inactive,None
UIDJSd6bc56fa037,35-44,Tier 1,2024-08-17,VIP,Inactive,Inactive,None
UIDJSd6bc8678633,18-24,Tier 1,2024-10-29,Premium,2024-12-10,Inactive,None
UIDJSd6be9e0ad14,25-34,Tier 3,2024-08-24,VIP,2024-11-27,Inactive,None
UIDJSd6bfbaa7476,25-34,Tier 1,2024-07-30,Premium,Inactive,Inactive,None
UIDJSd6c12deedec,35-44,Tier 3,2024-05-12,Free,Inactive,2024-07-12,VIP
UIDJSd6c1dae019c,35-44,Tier 1,2024-04-20,Premium,Inactive,Inactive,None
UIDJSd6c1f06a68e,45+,Tier 2,2024-04-19,Free,Inactive,Inactive,None
UIDJSd6c3d9f5745,35-44,Tier 1,2024-06-19,Premium,2024-08-31,Inactive,None
UIDJSd6c48c41b88,25-34,Tier 1,2024-06-19,VIP,Inactive,2024-11-19,Premium
UIDJSd6c4c3ecb47,18-24,Tier 2,2024-04-01,Premium,Inactive,Inactive,None
UIDJSd6cb640d196,45+,Tier 1,2024-05-31,Premium,Inactive,Inactive,None
UIDJSd6cc6a9c695,45+,Tier 1,2024-11-16,VIP,Inactive,Inactive,None
UIDJSd6d3f109129,35-44,Tier 1,2024-11-11,VIP,Inactive,Inactive,None
UIDJSd6d4c7daf1d,25-34,Tier 1,2024-05-18,VIP,2024-08-31,Inactive,None
UIDJSd6d4ed5b73f,35-44,Tier 2,2024-09-25,VIP,Inactive,2024-11-25,Premium
UIDJSd6d553679e8,25-34,Tier 1,2024-01-12,Free,Inactive,Inactive,None
UIDJSd6d58471012,25-34,Tier 1,2024-06-21,VIP,Inactive,Inactive,None
UIDJSd6d639b9437,25-34,Tier 2,2024-08-04,VIP,2024-11-24,Inactive,None
UIDJSd6d77c34463,18-24,Tier 2,2024-10-15,VIP,Inactive,Inactive,None
UIDJSd6d882827f4,25-34,Tier 1,2024-05-22,VIP,Inactive,Inactive,None
UIDJSd6d8b750178,18-24,Tier 2,2024-09-12,Premium,Inactive,Inactive,None
UIDJSd6d8ec2697c,18-24,Tier 3,2024-04-23,Free,2024-11-10,Inactive,None
UIDJSd6d9a62c2ec,45+,Tier 1,2024-02-29,VIP,Inactive,2024-03-29,Premium
UIDJSd6d9cd06f60,35-44,Tier 2,2024-09-26,VIP,Inactive,2024-11-26,Premium
UIDJSd6d9d819b7f,25-34,Tier 1,2024-09-01,Free,Inactive,Inactive,None
UIDJSd6ddcc0f91f,35-44,Tier 1,2024-02-06,Premium,Inactive,Inactive,None
UIDJSd6e08787042,45+,Tier 1,2024-02-06,VIP,Inactive,Inactive,None
UIDJSd6e090482b8,25-34,Tier 1,2024-08-19,Free,Inactive,Inactive,None
UIDJSd6e0c6a3cf2,25-34,Tier 1,2024-10-25,VIP,Inactive,Inactive,None
UIDJSd6e2e3777fa,25-34,Tier 2,2024-11-17,Free,Inactive,Inactive,None
UIDJSd6e5555500e,25-34,Tier 1,2024-01-07,Premium,Inactive,Inactive,None
UIDJSd6e5b4433bb,35-44,Tier 2,2024-03-13,Premium,Inactive,Inactive,None
UIDJSd6e6035630d,35-44,Tier 1,2024-10-10,VIP,Inactive,2024-11-10,Premium
UIDJSd6e8dd8345f,25-34,Tier 1,2024-04-26,Premium,Inactive,Inactive,None
UIDJSd6e8f8c9cec,25-34,Tier 3,2024-10-24,Free,Inactive,Inactive,None
UIDJSd6e9f77db4f,35-44,Tier 2,2024-06-23,VIP,Inactive,Inactive,None
UIDJSd6eb0a3127a,18-24,Tier 2,2024-09-19,Free,Inactive,Inactive,None
UIDJSd6eb0f1b24f,35-44,Tier 2,2024-02-13,Free,Inactive,Inactive,None
UIDJSd6ecd02356c,45+,Tier 2,2024-03-15,Free,Inactive,Inactive,None
UIDJSd6ecf16ab6a,18-24,Tier 2,2024-06-03,Free,Inactive,Inactive,None
UIDJSd6ed97b4f52,18-24,Tier 1,2024-06-28,VIP,2024-08-08,Inactive,None
UIDJSd6ee836800e,25-34,Tier 2,2024-09-30,Free,Inactive,Inactive,None
UIDJSd6ef0e62850,25-34,Tier 1,2024-05-16,Free,2024-12-05,Inactive,None
UIDJSd6efee0c22a,25-34,Tier 1,2024-05-16,Premium,2024-12-03,Inactive,None
UIDJSd6f0088c349,35-44,Tier 1,2024-09-04,VIP,Inactive,Inactive,None
UIDJSd6f0b4a7bb3,25-34,Tier 2,2024-06-03,Free,Inactive,Inactive,None
UIDJSd6f14576ac5,25-34,Tier 1,2024-03-24,Premium,Inactive,Inactive,None
UIDJSd6f3dc2af21,18-24,Tier 1,2024-04-15,VIP,Inactive,2024-05-15,Premium
UIDJSd6f3e67a836,35-44,Tier 2,2024-11-25,Free,Inactive,Inactive,None
UIDJSd6f50c03eda,25-34,Tier 2,2024-01-05,VIP,Inactive,2024-03-05,Premium
UIDJSd6fa1da56ac,25-34,Tier 1,2024-03-29,Premium,Inactive,Inactive,None
UIDJSd6fc6803bc0,35-44,Tier 3,2024-02-20,VIP,Inactive,Inactive,None
UIDJSd6fd8d8b0c4,35-44,Tier 1,2024-06-06,Premium,Inactive,Inactive,None
UIDJSd6fe0fb2a15,18-24,Tier 1,2024-07-19,VIP,Inactive,Inactive,None
UIDJSd6ff12ca852,45+,Tier 2,2024-09-06,VIP,Inactive,2024-10-06,Premium
UIDJSd70051a61bd,25-34,Tier 1,2024-06-20,Premium,2024-12-11,Inactive,None
UIDJSd70168940a7,18-24,Tier 3,2024-08-22,VIP,Inactive,Inactive,None
UIDJSd7034d4b33c,25-34,Tier 1,2024-03-08,VIP,Inactive,Inactive,None
UIDJSd705433148a,25-34,Tier 1,2024-03-26,Premium,Inactive,2024-08-26,VIP
UIDJSd706f4b7323,35-44,Tier 1,2024-02-01,Free,2024-09-16,Inactive,None
UIDJSd70935db8ef,35-44,Tier 1,2024-06-10,VIP,Inactive,Inactive,None
UIDJSd7093654f00,25-34,Tier 2,2024-09-23,VIP,2024-11-29,Inactive,None
UIDJSd70e060c1c2,35-44,Tier 3,2024-08-07,VIP,Inactive,Inactive,None
UIDJSd719fb891b4,25-34,Tier 2,2024-06-10,Free,Inactive,2024-08-10,VIP
UIDJSd71ad85d9c8,25-34,Tier 2,2024-04-28,Free,Inactive,2024-06-28,VIP
UIDJSd71bbf9371c,35-44,Tier 2,2024-04-05,VIP,Inactive,Inactive,None
UIDJSd71bd4e1662,35-44,Tier 3,2024-08-28,Premium,Inactive,Inactive,None
UIDJSd71c9b4be82,25-34,Tier 1,2024-11-01,VIP,Inactive,Inactive,None
UIDJSd71cbc1ea2d,18-24,Tier 3,2024-03-24,Free,Inactive,Inactive,None
UIDJSd71eb05b0b5,25-34,Tier 1,2024-03-28,VIP,Inactive,Inactive,None
UIDJSd720f1f5e5d,25-34,Tier 1,2024-11-05,Premium,Inactive,Inactive,None
UIDJSd721754c74e,45+,Tier 3,2024-07-18,Premium,Inactive,Inactive,None
UIDJSd722e19ac31,25-34,Tier 1,2024-10-21,VIP,Inactive,Inactive,None
UIDJSd723d7fdea9,35-44,Tier 1,2024-03-07,VIP,Inactive,2024-10-07,Premium
UIDJSd7241cbefd1,25-34,Tier 2,2024-04-26,Premium,Inactive,Inactive,None
UIDJSd7275979332,35-44,Tier 1,2024-06-16,Free,Inactive,Inactive,None
UIDJSd7278fb0253,35-44,Tier 3,2024-06-25,VIP,Inactive,Inactive,None
UIDJSd727d24a1c7,18-24,Tier 3,2024-11-26,VIP,Inactive,2024-12-26,Free
UIDJSd729e10b0a6,25-34,Tier 3,2024-07-09,Free,Inactive,Inactive,None
UIDJSd72abd02fe0,35-44,Tier 1,2024-06-01,VIP,Inactive,Inactive,None
UIDJSd72bad0792e,25-34,Tier 1,2024-11-16,Premium,Inactive,Inactive,None
UIDJSd72c3a0b78c,25-34,Tier 2,2024-06-07,VIP,Inactive,Inactive,None
UIDJSd72dabf2b37,25-34,Tier 1,2024-04-21,Free,2024-05-22,Inactive,None
UIDJSd72dae2341a,35-44,Tier 3,2024-10-16,VIP,Inactive,Inactive,None
UIDJSd730bade06a,35-44,Tier 1,2024-03-06,Premium,Inactive,Inactive,None
UIDJSd7327761018,25-34,Tier 3,2024-03-14,Free,2024-04-24,Inactive,None
UIDJSd7327a11295,25-34,Tier 3,2024-03-31,VIP,Inactive,2024-12-31,Free
UIDJSd735e24ee88,25-34,Tier 2,2024-04-11,Free,2024-06-09,Inactive,None
UIDJSd7384aa597d,35-44,Tier 2,2024-09-13,VIP,Inactive,Inactive,None
UIDJSd7392321efc,35-44,Tier 2,2024-03-17,VIP,Inactive,Inactive,None
UIDJSd73cffc3164,18-24,Tier 2,2024-09-03,Premium,Inactive,Inactive,None
UIDJSd73da6c0cf2,18-24,Tier 2,2024-06-19,VIP,Inactive,Inactive,None
UIDJSd74114663f5,18-24,Tier 1,2024-10-20,Premium,Inactive,Inactive,None
UIDJSd742443754f,25-34,Tier 1,2024-11-20,Premium,Inactive,Inactive,None
UIDJSd743a3ae1f2,35-44,Tier 1,2024-06-22,VIP,2024-08-01,Inactive,None
UIDJSd7457a20b6c,25-34,Tier 1,2024-10-13,VIP,Inactive,2024-11-13,Premium
UIDJSd7467a3b589,45+,Tier 1,2024-09-03,Free,Inactive,2024-11-03,Premium
UIDJSd7470689c10,18-24,Tier 1,2024-11-08,VIP,Inactive,Inactive,None
UIDJSd7495d41bad,45+,Tier 2,2024-10-30,VIP,2024-11-26,Inactive,None
UIDJSd749c24c4ef,25-34,Tier 1,2024-10-31,Premium,Inactive,Inactive,None
UIDJSd74a896ceea,25-34,Tier 3,2024-04-19,Premium,Inactive,Inactive,None
UIDJSd74acc196b1,45+,Tier 1,2024-06-14,Free,Inactive,Inactive,None
UIDJSd74b579c163,35-44,Tier 3,2024-03-29,VIP,Inactive,2024-04-29,Premium
UIDJSd74c1794f46,45+,Tier 1,2024-09-30,Premium,Inactive,Inactive,None
UIDJSd74d8639027,25-34,Tier 3,2024-05-08,Free,2024-08-02,Inactive,None
UIDJSd74f34e0673,25-34,Tier 1,2024-01-22,Premium,Inactive,Inactive,None
UIDJSd74fa39516a,25-34,Tier 1,2024-01-15,Free,2024-05-04,Inactive,None
UIDJSd74faac0e34,18-24,Tier 1,2024-04-19,Premium,Inactive,Inactive,None
UIDJSd752037c110,25-34,Tier 1,2024-04-25,VIP,Inactive,2024-10-25,Free
UIDJSd7526519a05,25-34,Tier 1,2024-09-27,VIP,Inactive,2024-10-27,Premium
UIDJSd754f5e227a,25-34,Tier 2,2024-08-14,Free,Inactive,Inactive,None
UIDJSd75606b577f,18-24,Tier 2,2024-04-13,VIP,2024-05-17,Inactive,None
UIDJSd757432d4dd,35-44,Tier 1,2024-10-01,Premium,Inactive,Inactive,None
UIDJSd75a051568f,25-34,Tier 1,2024-02-06,Free,Inactive,Inactive,None
UIDJSd75baea246e,45+,Tier 3,2024-03-03,Free,2024-04-18,Inactive,None
UIDJSd75c43107c2,25-34,Tier 2,2024-08-20,VIP,Inactive,Inactive,None
UIDJSd75cb8c504e,25-34,Tier 1,2024-09-03,Premium,Inactive,Inactive,None
UIDJSd7607725c08,25-34,Tier 1,2024-01-27,Free,Inactive,2024-09-27,Premium
UIDJSd76077d00b5,45+,Tier 1,2024-03-02,Premium,Inactive,Inactive,None
UIDJSd7609160aeb,25-34,Tier 2,2024-04-14,Premium,Inactive,Inactive,None
UIDJSd7665d5ebda,45+,Tier 1,2024-08-17,VIP,Inactive,Inactive,None
UIDJSd76b9241144,25-34,Tier 1,2024-08-07,Premium,Inactive,Inactive,None
UIDJSd76c749ca0f,45+,Tier 1,2024-02-06,Premium,Inactive,Inactive,None
UIDJSd76cac7750e,25-34,Tier 1,2024-02-24,Free,Inactive,Inactive,None
UIDJSd76e4bb7c5e,25-34,Tier 1,2024-02-28,Premium,Inactive,Inactive,None
UIDJSd76ed74ffc1,25-34,Tier 1,2024-04-26,VIP,Inactive,2024-06-26,Premium
UIDJSd76f1511beb,35-44,Tier 1,2024-08-03,Premium,Inactive,Inactive,None
UIDJSd771a3ec339,45+,Tier 2,2024-06-27,Free,2024-07-29,Inactive,None
UIDJSd77381b2222,25-34,Tier 1,2024-03-04,Free,2024-07-31,Inactive,None
UIDJSd77787c8dfe,25-34,Tier 2,2024-07-07,VIP,Inactive,Inactive,None
UIDJSd778a9b4ae7,45+,Tier 1,2024-07-11,VIP,Inactive,2024-09-11,Premium
UIDJSd77b6403f93,18-24,Tier 2,2024-11-15,VIP,Inactive,Inactive,None
UIDJSd77c5209a09,25-34,Tier 3,2024-01-07,Free,Inactive,Inactive,None
UIDJSd77e17765df,35-44,Tier 1,2024-09-07,Free,Inactive,2024-11-07,Premium
UIDJSd77ee91a117,25-34,Tier 1,2024-06-28,Premium,Inactive,Inactive,None
UIDJSd77f99b04ba,25-34,Tier 1,2024-08-27,Free,Inactive,Inactive,None
UIDJSd77ffbe17d2,35-44,Tier 1,2024-07-21,Premium,Inactive,Inactive,None
UIDJSd7808663e17,25-34,Tier 2,2024-10-16,Free,Inactive,2024-11-16,Premium
UIDJSd780cfae70b,18-24,Tier 2,2024-06-23,Free,Inactive,Inactive,None
UIDJSd783120cdb4,25-34,Tier 2,2024-11-28,VIP,Inactive,Inactive,None
UIDJSd7838d20d72,35-44,Tier 1,2024-09-05,VIP,Inactive,Inactive,None
UIDJSd783d3d5ac4,25-34,Tier 1,2024-06-24,VIP,Inactive,2024-08-24,Free
UIDJSd78403debd3,45+,Tier 1,2024-02-24,VIP,2024-11-15,Inactive,None
UIDJSd78443e11d5,25-34,Tier 1,2024-01-09,VIP,Inactive,Inactive,None
UIDJSd787dc6785d,25-34,Tier 2,2024-02-24,Free,Inactive,Inactive,None
UIDJSd791a406aae,18-24,Tier 2,2024-11-16,VIP,Inactive,2024-12-16,Premium
UIDJSd79200d5145,35-44,Tier 1,2024-10-04,Premium,Inactive,Inactive,None
UIDJSd793637a7c8,25-34,Tier 1,2024-03-17,VIP,2024-04-23,Inactive,None
UIDJSd794ccd27ab,25-34,Tier 1,2024-11-06,Premium,Inactive,Inactive,None
UIDJSd7950c7cbb2,25-34,Tier 1,2024-05-26,VIP,Inactive,Inactive,None
UIDJSd795c2952c0,35-44,Tier 2,2024-04-26,Premium,Inactive,Inactive,None
UIDJSd7963cee9a3,18-24,Tier 3,2024-03-26,Premium,Inactive,Inactive,None
UIDJSd79849f990d,35-44,Tier 2,2024-06-24,Premium,Inactive,Inactive,None
UIDJSd7995436944,18-24,Tier 1,2024-06-18,Free,Inactive,Inactive,None
UIDJSd799cd8b649,25-34,Tier 1,2024-03-13,Free,Inactive,Inactive,None
UIDJSd79a3f9dc87,25-34,Tier 1,2024-06-27,Premium,2024-10-17,Inactive,None
UIDJSd79ae1bf3a7,25-34,Tier 1,2024-01-18,VIP,Inactive,2024-03-18,Free
UIDJSd79de0375c8,25-34,Tier 1,2024-03-28,Free,2024-04-28,Inactive,None
UIDJSd79f57b3fd0,45+,Tier 2,2024-06-03,Premium,Inactive,Inactive,None
UIDJSd7a141cfd16,35-44,Tier 2,2024-11-04,VIP,Inactive,Inactive,None
UIDJSd7a2fdff1dd,25-34,Tier 2,2024-09-08,Free,Inactive,Inactive,None
UIDJSd7a753a46b5,25-34,Tier 2,2024-04-07,VIP,Inactive,Inactive,None
UIDJSd7aa7ee436f,18-24,Tier 1,2024-06-17,Premium,2024-10-10,Inactive,None
UIDJSd7ad3eb4203,18-24,Tier 2,2024-09-20,Free,2024-11-11,Inactive,None
UIDJSd7b013c7be0,25-34,Tier 2,2024-01-26,Premium,Inactive,Inactive,None
UIDJSd7b12815c3a,25-34,Tier 2,2024-04-02,VIP,Inactive,Inactive,None
UIDJSd7b576a3102,35-44,Tier 1,2024-11-19,Free,Inactive,2024-12-19,VIP
UIDJSd7b6f88a294,18-24,Tier 1,2024-04-18,Free,Inactive,Inactive,None
UIDJSd7b723481cb,45+,Tier 2,2024-10-10,VIP,Inactive,Inactive,None
UIDJSd7b83f071b3,35-44,Tier 1,2024-08-27,Free,Inactive,Inactive,None
UIDJSd7ba38451f0,18-24,Tier 1,2024-06-07,VIP,Inactive,Inactive,None
UIDJSd7bbccb370f,25-34,Tier 2,2024-08-12,Free,Inactive,Inactive,None
UIDJSd7bf72e48ea,25-34,Tier 1,2024-10-23,Premium,Inactive,Inactive,None
UIDJSd7bfeedb38d,25-34,Tier 1,2024-04-14,Free,Inactive,Inactive,None
UIDJSd7c18647638,25-34,Tier 1,2024-08-27,Free,2024-12-11,Inactive,None
UIDJSd7c5644cda5,25-34,Tier 1,2024-09-28,Premium,Inactive,Inactive,None
UIDJSd7c57652d8b,18-24,Tier 2,2024-01-19,Free,Inactive,Inactive,None
UIDJSd7c6cdf9bf9,25-34,Tier 2,2024-10-01,Free,2024-10-28,Inactive,None
UIDJSd7c7b9eec5a,45+,Tier 1,2024-06-15,Premium,Inactive,Inactive,None
UIDJSd7c8abbd755,45+,Tier 3,2024-09-02,Premium,Inactive,Inactive,None
UIDJSd7c9b316845,25-34,Tier 1,2024-11-26,VIP,Inactive,Inactive,None
UIDJSd7ca86a220b,25-34,Tier 1,2024-11-07,Free,Inactive,Inactive,None
UIDJSd7cb70c89a9,25-34,Tier 1,2024-01-23,Premium,Inactive,Inactive,None
UIDJSd7ced2a2736,35-44,Tier 3,2024-01-24,VIP,Inactive,Inactive,None
UIDJSd7d2217c837,45+,Tier 1,2024-01-30,Free,2024-09-12,Inactive,None
UIDJSd7d22a50d60,25-34,Tier 1,2024-07-16,VIP,Inactive,2024-08-16,Premium
UIDJSd7d58352b97,25-34,Tier 2,2024-01-24,Free,Inactive,Inactive,None
UIDJSd7d77afce4f,35-44,Tier 1,2024-09-26,Premium,Inactive,Inactive,None
UIDJSd7ddae78b9c,25-34,Tier 3,2024-04-26,VIP,Inactive,Inactive,None
UIDJSd7de041f85b,18-24,Tier 1,2024-08-07,Premium,Inactive,Inactive,None
UIDJSd7de1b90f6e,25-34,Tier 1,2024-03-04,Premium,Inactive,Inactive,None
UIDJSd7e0faef33c,25-34,Tier 1,2024-05-18,VIP,Inactive,Inactive,None
UIDJSd7e28b0bee2,25-34,Tier 1,2024-08-26,Premium,Inactive,Inactive,None
UIDJSd7e2d2d00ef,35-44,Tier 1,2024-05-21,VIP,Inactive,Inactive,None
UIDJSd7e48897030,25-34,Tier 1,2024-05-25,Premium,Inactive,Inactive,None
UIDJSd7e7aa048b5,18-24,Tier 1,2024-09-14,Free,2024-11-21,Inactive,None
UIDJSd7e8364d484,35-44,Tier 1,2024-06-14,VIP,Inactive,Inactive,None
UIDJSd7e9ac3cbbd,25-34,Tier 1,2024-09-09,VIP,Inactive,2024-11-09,Premium
UIDJSd7eaa010473,25-34,Tier 1,2024-06-19,VIP,Inactive,Inactive,None
UIDJSd7ec1cf24c1,18-24,Tier 3,2024-10-02,Free,Inactive,Inactive,None
UIDJSd7ef56d62c8,25-34,Tier 1,2024-08-09,Free,2024-11-24,Inactive,None
UIDJSd7f0a63de63,25-34,Tier 1,2024-09-18,Free,Inactive,Inactive,None
UIDJSd7f18436bcb,18-24,Tier 1,2024-04-09,Free,2024-06-21,Inactive,None
UIDJSd7f1b48e8a4,25-34,Tier 1,2024-07-26,VIP,Inactive,Inactive,None
UIDJSd7f1f2e40bd,25-34,Tier 3,2024-02-06,Free,2024-04-30,Inactive,None
UIDJSd7f28134d40,18-24,Tier 1,2024-06-05,Free,2024-08-19,Inactive,None
UIDJSd7f33b2731a,18-24,Tier 2,2024-10-24,VIP,Inactive,Inactive,None
UIDJSd7f347a376e,25-34,Tier 1,2024-03-10,Free,Inactive,Inactive,None
UIDJSd7f4acd3525,18-24,Tier 1,2024-02-26,VIP,Inactive,Inactive,None
UIDJSd7f4e9b225f,25-34,Tier 3,2024-05-12,Free,Inactive,Inactive,None
UIDJSd7f5b6de95b,45+,Tier 1,2024-08-10,VIP,Inactive,2024-10-10,Premium
UIDJSd7f724c616c,25-34,Tier 1,2024-08-25,VIP,Inactive,2024-09-25,Premium
UIDJSd7f7868986f,25-34,Tier 1,2024-02-14,Free,2024-08-17,Inactive,None
UIDJSd7fa9cf4299,18-24,Tier 3,2024-10-11,VIP,Inactive,Inactive,None
UIDJSd7fbfa82611,25-34,Tier 3,2024-11-28,Free,Inactive,Inactive,None
UIDJSd7ffde6a1ad,35-44,Tier 1,2024-07-20,VIP,Inactive,Inactive,None
UIDJSd80027776f5,35-44,Tier 1,2024-05-11,VIP,2024-09-05,Inactive,None
UIDJSd800b21a8f5,25-34,Tier 2,2024-06-15,VIP,Inactive,Inactive,None
UIDJSd802c87e3d3,25-34,Tier 1,2024-04-27,Premium,Inactive,Inactive,None
UIDJSd805e4a9531,25-34,Tier 2,2024-06-07,Premium,Inactive,Inactive,None
UIDJSd80765cb74a,35-44,Tier 1,2024-01-30,Premium,2024-03-23,Inactive,None
UIDJSd808e47f68b,25-34,Tier 1,2024-10-29,Premium,Inactive,Inactive,None
UIDJSd809add7833,35-44,Tier 2,2024-11-15,VIP,Inactive,Inactive,None
UIDJSd809e19ca78,25-34,Tier 1,2024-10-16,VIP,Inactive,Inactive,None
UIDJSd80a0a30905,25-34,Tier 1,2024-10-12,Premium,Inactive,Inactive,None
UIDJSd80bb40c3d4,25-34,Tier 2,2024-09-07,Free,Inactive,2024-11-07,Premium
UIDJSd80c39a7388,25-34,Tier 2,2024-09-07,Premium,Inactive,Inactive,None
UIDJSd80e967b667,35-44,Tier 3,2024-04-24,Free,2024-08-22,Inactive,None
UIDJSd80fbed9c45,35-44,Tier 1,2024-07-15,VIP,Inactive,2024-08-15,Premium
UIDJSd8124b9d4f7,35-44,Tier 1,2024-05-09,Free,2024-06-30,Inactive,None
UIDJSd812aa6cefd,35-44,Tier 3,2024-01-02,Premium,Inactive,Inactive,None
